Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
CUST0020,PROD0022,Clothing,343.36,2024-04-27
CUST0057,PROD0025,Sports,380.89,2024-03-21
CUST0284,PROD0011,Clothing,369.36,2024-04-11
CUST0174,PROD0048,Sports,7.55,2024-02-21
CUST0491,PROD0044,Clothing,460.89,2024-01-19
CUST0257,PROD0018,Electronics,178.49,2024-05-16
CUST0101,PROD0048,Sports,190.55,2024-01-11
CUST0118,PROD0008,Sports,373.33,2024-02-26
CUST0264,PROD0004,Books,438.46,2024-07-18
CUST0204,PROD0013,Books,143.51,2024-06-24
CUST0204,PROD0007,Groceries,79.87,2024-07-09
CUST0276,PROD0029,Toys,16.46,2025-01-02
CUST0078,PROD0049,Books,442.81,2024-10-15
CUST0243,PROD0040,Sports,440.1,2024-07-29
CUST0076,PROD0038,Sports,231.22,2024-03-23
CUST0346,PROD0038,Sports,79.96,2024-10-05
CUST0407,PROD0043,Toys,6.64,2024-06-20
CUST0173,PROD0006,Electronics,100.94,2024-05-09
CUST0177,PROD0042,Electronics,57.72,2024-06-29
CUST0037,PROD0042,Electronics,74.51,2024-01-22
CUST0296,PROD0042,Electronics,115.02,2024-06-09
CUST0388,PROD0002,Clothing,175.25,2024-07-21
CUST0010,PROD0020,Sports,365.1,2024-09-24
CUST0370,PROD0005,Electronics,71.39,2024-12-19
CUST0465,PROD0044,Clothing,334.65,2024-02-03
CUST0151,PROD0006,Electronics,176.35,2024-03-16
CUST0355,PROD0022,Clothing,235.93,2024-11-20
CUST0151,PROD0004,Books,146.23,2024-01-30
CUST0361,PROD0050,Toys,30.17,2024-01-13
CUST0460,PROD0041,Clothing,464.32,2024-05-29
CUST0128,PROD0017,Groceries,56.38,2024-02-11
CUST0114,PROD0023,Books,140.82,2024-11-28
CUST0206,PROD0047,Clothing,305.74,2024-12-30
CUST0229,PROD0026,Books,414.21,2024-01-21
CUST0463,PROD0013,Books,477.74,2024-05-02
CUST0443,PROD0005,Electronics,433.33,2024-04-18
CUST0024,PROD0048,Sports,466.61,2024-12-25
CUST0194,PROD0029,Toys,128.38,2024-02-09
CUST0267,PROD0047,Clothing,73.29,2024-08-29
CUST0390,PROD0050,Toys,498.95,2024-10-20
CUST0083,PROD0001,Groceries,431.94,2024-04-18
CUST0209,PROD0010,Groceries,406.38,2024-11-29
CUST0155,PROD0045,Books,270.14,2024-08-30
CUST0306,PROD0020,Sports,106.08,2024-10-31
CUST0031,PROD0009,Sports,306.61,2024-01-25
CUST0393,PROD0047,Clothing,376.09,2024-06-11
CUST0090,PROD0042,Electronics,104.23,2024-09-16
CUST0248,PROD0050,Toys,33.2,2024-11-11
CUST0417,PROD0028,Groceries,66.93,2024-11-23
CUST0411,PROD0010,Groceries,293.02,2024-07-14
CUST0103,PROD0028,Groceries,20.22,2024-04-26
CUST0456,PROD0040,Sports,425.4,2024-02-24
CUST0238,PROD0028,Groceries,300.0,2024-02-18
CUST0061,PROD0020,Sports,272.71,2024-03-04
CUST0375,PROD0008,Sports,310.3,2024-05-12
CUST0476,PROD0018,Electronics,200.02,2024-09-21
CUST0085,PROD0007,Groceries,260.32,2024-04-02
CUST0048,PROD0026,Books,58.37,2024-12-11
CUST0061,PROD0048,Sports,377.77,2024-11-01
CUST0399,PROD0022,Clothing,356.06,2024-10-18
CUST0433,PROD0003,Books,315.68,2024-11-27
CUST0108,PROD0029,Toys,434.46,2024-10-18
CUST0089,PROD0043,Toys,490.7,2024-03-19
CUST0402,PROD0027,Sports,137.98,2024-06-27
CUST0081,PROD0032,Groceries,303.48,2024-11-10
CUST0155,PROD0006,Electronics,201.07,2024-07-26
CUST0114,PROD0045,Books,344.12,2024-08-30
CUST0293,PROD0016,Clothing,290.24,2024-04-23
CUST0178,PROD0034,Toys,464.26,2024-04-06
CUST0283,PROD0027,Sports,196.86,2024-01-27
CUST0479,PROD0031,Clothing,446.81,2024-08-08
CUST0055,PROD0021,Books,399.76,2024-09-25
CUST0097,PROD0019,Books,421.13,2024-05-30
CUST0259,PROD0042,Electronics,310.97,2024-08-24
CUST0206,PROD0027,Sports,126.45,2025-01-06
CUST0039,PROD0016,Clothing,335.83,2024-09-15
CUST0050,PROD0014,Books,304.92,2024-11-06
CUST0373,PROD0039,Books,459.6,2024-03-27
CUST0194,PROD0032,Groceries,409.08,2024-03-26
CUST0412,PROD0001,Groceries,209.48,2024-06-09
CUST0276,PROD0036,Electronics,352.26,2024-08-11
CUST0374,PROD0049,Books,72.44,2024-03-14
CUST0494,PROD0022,Clothing,31.97,2024-02-05
CUST0432,PROD0050,Toys,243.06,2024-03-19
CUST0142,PROD0048,Sports,131.36,2024-08-19
CUST0321,PROD0010,Groceries,351.68,2024-11-17
CUST0189,PROD0016,Clothing,362.94,2024-03-14
CUST0261,PROD0027,Sports,423.69,2024-12-28
CUST0188,PROD0001,Groceries,166.6,2024-03-25
CUST0065,PROD0020,Sports,492.14,2024-05-09
CUST0404,PROD0001,Groceries,336.91,2024-05-24
CUST0122,PROD0026,Books,248.11,2024-06-05
CUST0106,PROD0036,Electronics,268.65,2024-11-21
CUST0165,PROD0017,Groceries,34.6,2024-03-04
CUST0150,PROD0008,Sports,193.74,2024-03-02
CUST0203,PROD0015,Books,396.26,2024-07-11
CUST0184,PROD0033,Toys,425.29,2024-10-18
CUST0009,PROD0038,Sports,255.06,2024-02-21
CUST0024,PROD0019,Books,377.7,2024-05-05
CUST0360,PROD0022,Clothing,316.32,2024-12-30
CUST0480,PROD0011,Clothing,351.45,2024-01-13
CUST0300,PROD0016,Clothing,417.69,2024-07-19
CUST0452,PROD0038,Sports,263.3,2024-02-15
CUST0258,PROD0041,Clothing,9.78,2024-06-07
CUST0319,PROD0033,Toys,98.35,2024-03-21
CUST0248,PROD0042,Electronics,413.18,2024-12-09
CUST0468,PROD0045,Books,210.0,2024-05-28
CUST0179,PROD0023,Books,288.02,2024-09-13
CUST0093,PROD0010,Groceries,140.24,2024-02-17
CUST0107,PROD0031,Clothing,59.86,2024-05-03
CUST0102,PROD0021,Books,114.86,2024-07-17
CUST0468,PROD0022,Clothing,24.68,2024-08-09
CUST0080,PROD0043,Toys,299.29,2024-07-23
CUST0437,PROD0011,Clothing,121.53,2024-09-16
CUST0284,PROD0034,Toys,393.51,2024-10-18
CUST0374,PROD0017,Groceries,134.43,2024-10-11
CUST0350,PROD0034,Toys,199.13,2024-08-17
CUST0046,PROD0003,Books,412.21,2024-12-09
CUST0093,PROD0030,Books,91.46,2024-06-17
CUST0498,PROD0020,Sports,258.46,2024-02-07
CUST0090,PROD0004,Books,86.07,2024-06-09
CUST0288,PROD0023,Books,277.98,2024-10-04
CUST0477,PROD0018,Electronics,131.53,2024-07-07
CUST0406,PROD0020,Sports,339.99,2024-11-13
CUST0314,PROD0032,Groceries,68.18,2024-06-10
CUST0061,PROD0029,Toys,33.41,2024-09-18
CUST0275,PROD0047,Clothing,389.75,2024-10-27
CUST0224,PROD0046,Sports,264.4,2024-04-25
CUST0018,PROD0049,Books,117.16,2024-07-26
CUST0140,PROD0047,Clothing,212.02,2024-03-17
CUST0308,PROD0008,Sports,247.86,2024-11-10
CUST0152,PROD0042,Electronics,19.36,2024-12-31
CUST0449,PROD0024,Toys,390.75,2024-10-16
CUST0393,PROD0036,Electronics,279.32,2024-08-28
CUST0403,PROD0034,Toys,230.85,2024-06-11
CUST0274,PROD0010,Groceries,132.18,2024-03-18
CUST0446,PROD0013,Books,60.32,2024-10-30
CUST0233,PROD0013,Books,193.49,2024-05-16
CUST0371,PROD0048,Sports,103.26,2024-07-20
CUST0204,PROD0013,Books,222.32,2024-03-16
CUST0456,PROD0036,Electronics,51.51,2024-09-22
CUST0002,PROD0026,Books,441.6,2024-05-15
CUST0457,PROD0019,Books,277.45,2024-06-17
CUST0417,PROD0040,Sports,202.71,2024-10-30
CUST0230,PROD0006,Electronics,16.41,2024-12-30
CUST0093,PROD0005,Electronics,452.88,2024-04-27
CUST0427,PROD0033,Toys,406.5,2024-08-28
CUST0019,PROD0047,Clothing,477.47,2024-10-01
CUST0356,PROD0034,Toys,217.65,2024-08-07
CUST0035,PROD0025,Sports,363.66,2024-08-09
CUST0072,PROD0023,Books,284.09,2024-12-28
CUST0404,PROD0019,Books,35.71,2025-01-04
CUST0085,PROD0022,Clothing,148.73,2024-11-30
CUST0101,PROD0009,Sports,327.2,2024-04-23
CUST0352,PROD0036,Electronics,80.19,2024-12-20
CUST0258,PROD0046,Sports,307.56,2024-03-17
CUST0387,PROD0002,Clothing,42.0,2024-05-05
CUST0115,PROD0035,Books,307.93,2024-10-30
CUST0432,PROD0008,Sports,436.8,2024-12-13
CUST0396,PROD0017,Groceries,467.24,2024-05-19
CUST0008,PROD0032,Groceries,5.21,2024-04-19
CUST0079,PROD0023,Books,302.71,2024-07-20
CUST0315,PROD0012,Books,308.25,2024-10-15
CUST0435,PROD0011,Clothing,403.13,2024-07-16
CUST0463,PROD0012,Books,229.03,2024-10-30
CUST0483,PROD0045,Books,447.2,2024-09-06
CUST0184,PROD0001,Groceries,389.4,2024-03-07
CUST0221,PROD0047,Clothing,115.84,2024-03-11
CUST0175,PROD0002,Clothing,295.7,2024-12-11
CUST0354,PROD0039,Books,241.0,2024-07-25
CUST0281,PROD0013,Books,10.33,2024-02-18
CUST0392,PROD0006,Electronics,68.65,2024-03-19
CUST0264,PROD0004,Books,32.7,2024-12-12
CUST0435,PROD0021,Books,219.91,2024-01-14
CUST0339,PROD0021,Books,385.44,2024-12-11
CUST0008,PROD0033,Toys,42.36,2024-07-25
CUST0175,PROD0024,Toys,119.42,2024-12-14
CUST0439,PROD0031,Clothing,263.95,2024-02-02
CUST0289,PROD0014,Books,383.5,2024-11-02
CUST0088,PROD0001,Groceries,326.83,2024-04-25
CUST0164,PROD0034,Toys,374.87,2024-10-01
CUST0290,PROD0038,Sports,158.23,2024-01-11
CUST0059,PROD0014,Books,281.89,2024-04-26
CUST0317,PROD0041,Clothing,412.33,2024-06-22
CUST0053,PROD0021,Books,307.64,2024-10-21
CUST0499,PROD0045,Books,311.25,2024-04-10
CUST0339,PROD0009,Sports,244.03,2024-08-30
CUST0255,PROD0029,Toys,422.57,2024-08-06
CUST0048,PROD0006,Electronics,79.22,2024-02-18
CUST0286,PROD0003,Books,132.39,2024-09-17
CUST0309,PROD0019,Books,53.53,2024-03-23
CUST0034,PROD0042,Electronics,330.93,2024-04-29
CUST0438,PROD0048,Sports,425.09,2024-08-24
CUST0379,PROD0011,Clothing,444.45,2024-02-24
CUST0398,PROD0042,Electronics,27.28,2024-03-02
CUST0375,PROD0040,Sports,338.69,2024-06-14
CUST0158,PROD0038,Sports,316.36,2024-04-23
CUST0092,PROD0033,Toys,210.36,2024-10-25
CUST0265,PROD0021,Books,483.21,2024-09-29
CUST0414,PROD0006,Electronics,333.14,2024-12-30
CUST0317,PROD0045,Books,457.34,2024-05-04
CUST0115,PROD0038,Sports,398.11,2024-10-02
CUST0039,PROD0029,Toys,13.27,2024-06-20
CUST0238,PROD0012,Books,433.01,2024-09-02
CUST0200,PROD0026,Books,257.59,2024-03-05
CUST0498,PROD0025,Sports,332.83,2024-10-07
CUST0061,PROD0041,Clothing,75.75,2025-01-02
CUST0176,PROD0005,Electronics,73.67,2024-07-08
CUST0239,PROD0023,Books,347.85,2024-08-05
CUST0365,PROD0038,Sports,447.06,2024-11-12
CUST0485,PROD0042,Electronics,96.37,2024-05-24
CUST0408,PROD0028,Groceries,167.92,2024-04-07
CUST0348,PROD0016,Clothing,167.02,2024-06-04
CUST0283,PROD0048,Sports,12.09,2024-09-05
CUST0260,PROD0044,Clothing,239.01,2024-09-13
CUST0114,PROD0010,Groceries,89.35,2024-10-16
CUST0076,PROD0015,Books,423.6,2025-01-02
CUST0412,PROD0041,Clothing,432.54,2024-05-31
CUST0327,PROD0022,Clothing,295.77,2024-01-29
CUST0108,PROD0030,Books,357.9,2024-08-01
CUST0433,PROD0009,Sports,478.1,2024-09-25
CUST0307,PROD0022,Clothing,424.56,2024-01-09
CUST0229,PROD0004,Books,146.77,2024-12-22
CUST0077,PROD0025,Sports,15.47,2024-04-02
CUST0241,PROD0021,Books,121.35,2024-09-26
CUST0245,PROD0031,Clothing,97.37,2024-06-03
CUST0239,PROD0004,Books,117.89,2024-05-12
CUST0230,PROD0030,Books,250.35,2024-12-10
CUST0186,PROD0025,Sports,499.24,2024-07-15
CUST0229,PROD0028,Groceries,329.48,2024-07-01
CUST0499,PROD0016,Clothing,333.49,2024-01-30
CUST0043,PROD0018,Electronics,386.08,2024-11-13
CUST0416,PROD0048,Sports,25.01,2024-11-30
CUST0007,PROD0026,Books,256.7,2024-09-29
CUST0388,PROD0040,Sports,19.96,2024-02-01
CUST0359,PROD0009,Sports,242.53,2024-08-07
CUST0218,PROD0031,Clothing,416.55,2024-01-22
CUST0347,PROD0041,Clothing,57.12,2024-05-04
CUST0059,PROD0005,Electronics,252.6,2024-06-21
CUST0170,PROD0050,Toys,446.07,2024-12-24
CUST0379,PROD0037,Toys,68.72,2024-11-21
CUST0328,PROD0015,Books,171.26,2024-06-10
CUST0435,PROD0024,Toys,486.45,2024-07-28
CUST0002,PROD0037,Toys,284.94,2024-06-23
CUST0207,PROD0032,Groceries,339.64,2024-11-09
CUST0381,PROD0049,Books,278.17,2024-01-07
CUST0213,PROD0046,Sports,210.82,2024-09-23
CUST0397,PROD0045,Books,265.61,2024-07-06
CUST0229,PROD0004,Books,430.94,2024-04-13
CUST0466,PROD0029,Toys,270.4,2024-07-31
CUST0185,PROD0040,Sports,133.99,2024-05-30
CUST0457,PROD0008,Sports,19.81,2024-01-30
CUST0037,PROD0037,Toys,138.48,2024-09-28
CUST0120,PROD0001,Groceries,289.48,2024-09-27
CUST0219,PROD0035,Books,168.34,2024-01-20
CUST0285,PROD0025,Sports,357.84,2024-04-16
CUST0283,PROD0015,Books,175.15,2024-02-08
CUST0337,PROD0022,Clothing,283.49,2024-11-25
CUST0487,PROD0049,Books,428.8,2024-12-18
CUST0342,PROD0043,Toys,342.99,2024-07-01
CUST0206,PROD0016,Clothing,46.66,2024-10-14
CUST0351,PROD0046,Sports,273.25,2024-12-12
CUST0419,PROD0029,Toys,474.32,2024-08-14
CUST0260,PROD0015,Books,498.28,2025-01-05
CUST0464,PROD0036,Electronics,468.93,2024-04-15
CUST0162,PROD0010,Groceries,162.12,2024-01-16
CUST0135,PROD0002,Clothing,146.24,2024-10-19
CUST0148,PROD0009,Sports,301.22,2024-12-20
CUST0205,PROD0002,Clothing,60.21,2024-03-18
CUST0281,PROD0014,Books,95.41,2024-10-10
CUST0403,PROD0031,Clothing,173.65,2024-12-08
CUST0036,PROD0026,Books,480.45,2024-05-17
CUST0396,PROD0007,Groceries,197.55,2024-10-09
CUST0473,PROD0043,Toys,118.4,2024-03-02
CUST0307,PROD0044,Clothing,444.52,2024-06-04
CUST0387,PROD0018,Electronics,268.46,2024-09-04
CUST0339,PROD0006,Electronics,88.79,2024-03-17
CUST0074,PROD0040,Sports,424.95,2024-10-01
CUST0452,PROD0035,Books,398.99,2024-06-02
CUST0160,PROD0045,Books,291.23,2024-10-23
CUST0403,PROD0009,Sports,127.98,2024-03-11
CUST0384,PROD0042,Electronics,364.62,2024-11-20
CUST0472,PROD0046,Sports,151.52,2024-08-17
CUST0366,PROD0049,Books,290.51,2024-05-21
CUST0027,PROD0028,Groceries,229.37,2024-03-14
CUST0423,PROD0023,Books,496.7,2024-09-01
CUST0291,PROD0029,Toys,93.85,2024-07-25
CUST0104,PROD0021,Books,408.78,2024-05-12
CUST0417,PROD0015,Books,168.67,2024-01-14
CUST0002,PROD0008,Sports,40.61,2024-04-02
CUST0422,PROD0034,Toys,29.76,2024-02-16
CUST0143,PROD0045,Books,59.47,2024-03-18
CUST0318,PROD0005,Electronics,74.61,2024-01-29
CUST0487,PROD0007,Groceries,469.56,2024-09-27
CUST0499,PROD0002,Clothing,41.81,2024-09-02
CUST0466,PROD0018,Electronics,63.48,2024-11-25
CUST0314,PROD0041,Clothing,491.52,2024-04-11
CUST0259,PROD0042,Electronics,271.84,2024-08-03
CUST0336,PROD0009,Sports,93.07,2024-07-10
CUST0275,PROD0015,Books,426.74,2024-04-02
CUST0263,PROD0036,Electronics,149.6,2024-08-30
CUST0468,PROD0023,Books,396.67,2024-08-20
CUST0247,PROD0012,Books,34.17,2024-04-25
CUST0006,PROD0001,Groceries,377.21,2024-01-07
CUST0077,PROD0018,Electronics,450.82,2024-11-29
CUST0099,PROD0016,Clothing,347.25,2024-08-09
CUST0132,PROD0001,Groceries,255.97,2024-04-11
CUST0455,PROD0021,Books,133.05,2024-11-09
CUST0198,PROD0017,Groceries,256.26,2024-01-07
CUST0490,PROD0018,Electronics,358.35,2024-11-02
CUST0287,PROD0009,Sports,16.31,2024-12-22
CUST0058,PROD0007,Groceries,288.26,2024-12-21
CUST0310,PROD0022,Clothing,252.55,2024-04-14
CUST0115,PROD0020,Sports,394.06,2024-11-12
CUST0374,PROD0033,Toys,201.01,2024-02-27
CUST0143,PROD0047,Clothing,148.59,2024-01-10
CUST0192,PROD0024,Toys,79.0,2024-09-13
CUST0170,PROD0033,Toys,162.39,2024-07-27
CUST0196,PROD0033,Toys,463.34,2024-07-15
CUST0061,PROD0027,Sports,464.79,2024-05-28
CUST0043,PROD0004,Books,435.31,2024-01-15
CUST0420,PROD0005,Electronics,34.3,2024-05-25
CUST0217,PROD0028,Groceries,50.45,2024-07-31
CUST0330,PROD0005,Electronics,154.66,2024-06-29
CUST0326,PROD0048,Sports,32.12,2024-09-30
CUST0408,PROD0005,Electronics,374.24,2024-06-20
CUST0488,PROD0046,Sports,251.94,2024-10-23
CUST0323,PROD0009,Sports,267.36,2024-06-11
CUST0464,PROD0018,Electronics,9.9,2024-07-21
CUST0299,PROD0045,Books,388.41,2024-10-13
CUST0065,PROD0034,Toys,445.36,2024-04-18
CUST0339,PROD0031,Clothing,173.05,2024-08-12
CUST0003,PROD0040,Sports,192.03,2024-04-06
CUST0410,PROD0048,Sports,314.98,2024-03-15
CUST0344,PROD0006,Electronics,320.97,2024-09-16
CUST0242,PROD0032,Groceries,339.73,2024-11-16
CUST0105,PROD0041,Clothing,423.03,2024-03-19
CUST0347,PROD0005,Electronics,478.14,2024-12-17
CUST0413,PROD0037,Toys,228.61,2024-05-09
CUST0058,PROD0022,Clothing,87.18,2024-12-12
CUST0309,PROD0042,Electronics,36.58,2024-07-07
CUST0282,PROD0025,Sports,199.7,2024-06-18
CUST0300,PROD0044,Clothing,91.99,2024-11-11
CUST0298,PROD0025,Sports,499.91,2024-01-08
CUST0203,PROD0034,Toys,386.68,2024-07-19
CUST0235,PROD0008,Sports,399.55,2024-05-19
CUST0096,PROD0028,Groceries,183.36,2024-08-14
CUST0090,PROD0040,Sports,254.02,2024-04-04
CUST0274,PROD0001,Groceries,123.26,2024-05-25
CUST0053,PROD0034,Toys,377.38,2024-03-12
CUST0046,PROD0006,Electronics,382.64,2024-05-21
CUST0001,PROD0033,Toys,281.09,2024-05-18
CUST0320,PROD0017,Groceries,427.49,2024-10-19
CUST0380,PROD0002,Clothing,432.3,2024-07-13
CUST0315,PROD0036,Electronics,84.47,2024-10-30
CUST0274,PROD0031,Clothing,146.06,2024-03-02
CUST0291,PROD0030,Books,176.65,2024-04-23
CUST0142,PROD0044,Clothing,256.72,2024-04-19
CUST0499,PROD0016,Clothing,390.62,2024-10-31
CUST0278,PROD0021,Books,229.21,2024-04-11
CUST0282,PROD0015,Books,451.87,2024-11-25
CUST0245,PROD0012,Books,90.39,2024-07-06
CUST0342,PROD0020,Sports,356.04,2024-01-09
CUST0157,PROD0027,Sports,368.59,2024-06-09
CUST0301,PROD0027,Sports,203.35,2024-09-19
CUST0423,PROD0010,Groceries,276.01,2024-04-10
CUST0062,PROD0009,Sports,254.61,2024-11-07
CUST0042,PROD0004,Books,315.92,2024-11-07
CUST0199,PROD0048,Sports,200.61,2024-02-07
CUST0108,PROD0037,Toys,429.14,2024-01-21
CUST0189,PROD0021,Books,226.28,2024-10-02
CUST0463,PROD0010,Groceries,255.05,2024-09-30
CUST0324,PROD0024,Toys,232.5,2024-04-04
CUST0252,PROD0001,Groceries,374.31,2024-09-23
CUST0021,PROD0032,Groceries,484.3,2024-11-25
CUST0026,PROD0033,Toys,273.98,2024-07-25
CUST0110,PROD0038,Sports,175.54,2024-01-27
CUST0407,PROD0047,Clothing,122.24,2024-10-12
CUST0203,PROD0028,Groceries,108.55,2024-02-16
CUST0107,PROD0014,Books,143.21,2024-01-30
CUST0263,PROD0045,Books,48.74,2024-08-03
CUST0452,PROD0029,Toys,170.32,2024-02-02
CUST0348,PROD0039,Books,38.04,2024-04-02
CUST0421,PROD0003,Books,226.91,2024-01-18
CUST0203,PROD0047,Clothing,94.66,2024-05-28
CUST0363,PROD0020,Sports,81.17,2024-10-03
CUST0115,PROD0049,Books,147.62,2024-04-03
CUST0171,PROD0044,Clothing,419.48,2024-08-08
CUST0260,PROD0022,Clothing,202.04,2024-04-24
CUST0243,PROD0003,Books,290.65,2024-03-01
CUST0096,PROD0032,Groceries,300.87,2024-09-11
CUST0060,PROD0006,Electronics,404.0,2024-07-01
CUST0119,PROD0042,Electronics,110.63,2024-01-18
CUST0168,PROD0033,Toys,320.84,2024-01-12
CUST0078,PROD0043,Toys,90.04,2024-10-05
CUST0217,PROD0031,Clothing,41.35,2024-01-07
CUST0134,PROD0040,Sports,177.89,2024-06-14
CUST0198,PROD0034,Toys,206.0,2024-10-25
CUST0067,PROD0048,Sports,397.77,2024-03-04
CUST0237,PROD0047,Clothing,39.5,2024-12-25
CUST0340,PROD0017,Groceries,118.6,2024-08-22
CUST0260,PROD0045,Books,408.72,2024-11-22
CUST0468,PROD0045,Books,450.97,2024-10-19
CUST0352,PROD0021,Books,62.31,2024-02-12
CUST0122,PROD0012,Books,335.99,2024-07-24
CUST0447,PROD0023,Books,269.86,2024-11-27
CUST0415,PROD0006,Electronics,256.89,2024-06-18
CUST0075,PROD0041,Clothing,8.61,2024-01-22
CUST0458,PROD0020,Sports,412.18,2024-12-14
CUST0374,PROD0033,Toys,330.36,2024-02-26
CUST0038,PROD0049,Books,484.23,2024-01-28
CUST0188,PROD0046,Sports,416.93,2024-01-13
CUST0021,PROD0047,Clothing,350.61,2024-06-04
CUST0276,PROD0037,Toys,95.03,2024-04-28
CUST0238,PROD0028,Groceries,257.48,2024-12-21
CUST0265,PROD0003,Books,148.36,2024-06-28
CUST0354,PROD0050,Toys,421.56,2024-12-06
CUST0209,PROD0033,Toys,210.39,2024-11-21
CUST0291,PROD0048,Sports,493.0,2024-01-17
CUST0417,PROD0048,Sports,225.37,2024-11-26
CUST0287,PROD0005,Electronics,129.37,2024-04-29
CUST0007,PROD0036,Electronics,464.04,2024-03-15
CUST0110,PROD0006,Electronics,361.5,2024-09-11
CUST0228,PROD0033,Toys,133.28,2024-07-31
CUST0082,PROD0018,Electronics,61.24,2024-12-22
CUST0381,PROD0038,Sports,467.16,2024-05-07
CUST0306,PROD0049,Books,287.88,2024-12-18
CUST0214,PROD0004,Books,327.46,2024-03-26
CUST0203,PROD0031,Clothing,400.48,2024-07-24
CUST0299,PROD0013,Books,133.8,2024-10-18
CUST0163,PROD0003,Books,269.43,2024-12-19
CUST0481,PROD0042,Electronics,141.63,2024-08-02
CUST0365,PROD0015,Books,396.41,2024-08-03
CUST0079,PROD0049,Books,207.83,2024-05-03
CUST0286,PROD0016,Clothing,176.08,2024-12-31
CUST0380,PROD0026,Books,128.25,2024-11-29
CUST0265,PROD0047,Clothing,341.72,2024-11-10
CUST0085,PROD0008,Sports,311.57,2024-11-17
CUST0053,PROD0048,Sports,35.17,2024-04-22
CUST0122,PROD0039,Books,345.34,2024-05-16
CUST0042,PROD0047,Clothing,132.65,2024-06-19
CUST0435,PROD0032,Groceries,243.68,2024-06-30
CUST0382,PROD0043,Toys,32.99,2024-12-15
CUST0384,PROD0048,Sports,495.1,2024-06-16
CUST0485,PROD0022,Clothing,93.74,2024-05-22
CUST0086,PROD0015,Books,80.4,2024-03-02
CUST0119,PROD0050,Toys,71.09,2024-08-22
CUST0386,PROD0020,Sports,316.53,2024-08-25
CUST0180,PROD0034,Toys,99.36,2024-08-11
CUST0218,PROD0035,Books,53.59,2024-03-22
CUST0231,PROD0034,Toys,236.86,2024-12-27
CUST0393,PROD0040,Sports,285.62,2024-03-08
CUST0189,PROD0003,Books,398.11,2024-12-17
CUST0427,PROD0011,Clothing,322.44,2024-04-04
CUST0157,PROD0013,Books,248.75,2024-11-14
CUST0410,PROD0010,Groceries,490.58,2024-07-27
CUST0204,PROD0008,Sports,96.33,2024-03-01
CUST0450,PROD0029,Toys,229.15,2024-02-21
CUST0166,PROD0049,Books,315.8,2024-04-20
CUST0299,PROD0002,Clothing,367.95,2024-06-02
CUST0283,PROD0008,Sports,33.81,2024-10-14
CUST0128,PROD0002,Clothing,70.19,2024-07-29
CUST0434,PROD0007,Groceries,356.97,2024-08-09
CUST0332,PROD0034,Toys,113.5,2024-08-25
CUST0451,PROD0021,Books,155.77,2024-06-03
CUST0419,PROD0024,Toys,56.77,2024-12-13
CUST0346,PROD0019,Books,262.29,2024-07-03
CUST0455,PROD0008,Sports,73.41,2024-12-01
CUST0323,PROD0008,Sports,470.47,2024-05-21
CUST0478,PROD0015,Books,28.39,2024-12-24
CUST0499,PROD0048,Sports,287.2,2024-08-01
CUST0092,PROD0019,Books,137.86,2024-08-02
CUST0035,PROD0011,Clothing,448.87,2024-02-01
CUST0057,PROD0034,Toys,286.84,2024-05-06
CUST0122,PROD0026,Books,115.38,2024-08-09
CUST0214,PROD0010,Groceries,474.55,2024-08-01
CUST0417,PROD0045,Books,73.3,2024-11-10
CUST0250,PROD0006,Electronics,161.36,2025-01-06
CUST0379,PROD0017,Groceries,314.98,2024-09-07
CUST0142,PROD0004,Books,478.81,2024-03-19
CUST0118,PROD0014,Books,47.02,2024-09-23
CUST0205,PROD0046,Sports,82.87,2024-05-01
CUST0351,PROD0003,Books,372.36,2024-07-09
CUST0450,PROD0017,Groceries,130.47,2024-06-12
CUST0293,PROD0019,Books,275.61,2024-01-26
CUST0081,PROD0024,Toys,251.95,2024-03-06
CUST0449,PROD0045,Books,472.96,2024-03-31
CUST0493,PROD0016,Clothing,56.19,2024-08-20
CUST0262,PROD0038,Sports,328.16,2024-12-15
CUST0281,PROD0014,Books,207.27,2024-09-15
CUST0043,PROD0005,Electronics,469.84,2024-12-09
CUST0141,PROD0002,Clothing,442.93,2024-08-28
CUST0025,PROD0032,Groceries,23.06,2024-05-08
CUST0400,PROD0032,Groceries,176.81,2024-09-24
CUST0181,PROD0016,Clothing,433.25,2024-12-18
CUST0243,PROD0037,Toys,260.19,2024-11-28
CUST0400,PROD0032,Groceries,232.85,2024-04-05
CUST0447,PROD0017,Groceries,184.26,2024-11-16
CUST0396,PROD0047,Clothing,43.16,2024-01-16
CUST0059,PROD0047,Clothing,185.56,2024-03-25
CUST0263,PROD0028,Groceries,197.57,2024-10-29
CUST0324,PROD0044,Clothing,173.17,2024-02-02
CUST0348,PROD0033,Toys,29.68,2024-06-14
CUST0330,PROD0014,Books,27.0,2024-06-21
CUST0301,PROD0044,Clothing,222.27,2024-05-19
CUST0190,PROD0003,Books,199.38,2024-04-19
CUST0009,PROD0008,Sports,58.02,2024-09-19
CUST0479,PROD0012,Books,484.99,2024-08-19
CUST0348,PROD0034,Toys,303.47,2024-05-04
CUST0498,PROD0028,Groceries,31.29,2024-05-01
CUST0385,PROD0033,Toys,62.14,2024-09-22
CUST0263,PROD0028,Groceries,264.63,2024-10-23
CUST0010,PROD0044,Clothing,319.62,2024-11-12
CUST0168,PROD0032,Groceries,488.31,2024-03-20
